189912004	344233222004
24982025	178705182025
26701005	2856140931005
214802004	344233262004
4671001	3268428501001
219562008	252575622008
8952030	233809512030
526082018	308570882018
2221007	2455347861007
196991047	487097591047
208431003	2840909071003
336141058	841891591058
186681043	452177961043
897101036	676279361036
17101066	984434581066
695261013	1813831611013
312761031	915498151031
25131063	863389801063
7191065	842674591065
8562002	716393752002
55461052	50944671052
4481038	498521731038
75152021	299269072021
13371060	1150353801060
892101036	676285471036
233071042	560455961042
12472012	233776452012
611232013	222105202013
266241023	1134992791023
61451064	871474251064
16602021	299279302021
304561018	1656013531018
52892007	273295832007
132911033	460945601033
588461058	841922021058
405881040	498899231040
55121048	428954781048
58141067	1079036751067
535951048	428954821048
200911068	920998921068
518931003	2839992631003
480332027	202400962027
810692001	1048325572001
857782001	1048325902001
525382001	1048326092001
10052001	1048327912001
1130052001	1048327992001
214432001	1048329452001
34681004	2577813141004
113681052	50935261052
117411040	498904011040
495841045	416017121045
621671002	2952357991002
543291009	2070798311009
256131046	531667381046
52461046	531667951046
204411002	2952361781002
234832021	299261992021
29492021	299262102021
24821049	58593061049
58751058	841836311058
422181058	841836681058
31662020	273465762020
12541066	984405181066
36982021	299262512021
522541049	58594881049
442081049	58595251049
376731023	1134953341023
672351023	1134953541023
208231023	1134953611023
256391003	2840020331003
8201055	681235231055
171761037	556698831037
200611046	531670161046
362051037	556698841037
574781046	531670201046
639272002	716377442002
21451055	681235481055
280952021	299262872021
123711055	681235851055
413411037	556699231037
383581055	681236181055
169501049	58597381049
254891037	556700161037
93011021	963462521021
1177011024	1050457961024
1174401024	1050457911024
662891010	1973237391010
1131901024	1050458171024
397301023	1134956041023
481821058	841840041058
463211041	596399891041
592181024	1050459691024
30561023	1134956681023
904521024	1050459791024
332491059	729142271059
24611037	556700481037
163071041	596400211041
120931041	596399971041
415081041	596399951041
29431046	531675181046
31541063	863376981063
255721034	488305591034
569701049	58598751049
54931041	596402821041
14001063	863378061063
85901059	729143491059
373551002	2952390651002
383421035	684293381035
10332002	716381682002
22241063	863381491063
369581059	729143991059
528561059	729144131059
382671059	729144231059
20052002	716385242002
184111039	428622551039
188911039	428622571039
504621024	1050465691024
164881065	842665271065
9681065	842665231065
23751063	863383121063
150281039	428623981039
201421055	681243741055
11882002	716386442002
29932025	178714452025
458121037	556702751037
202971039	428624181039
374812004	344259422004
212841039	428624591039
274791022	1004324521022
203102026	189201262026
68531001	3271105351001
200662026	189211172026
254771046	532005591046
6431068	922759091068
1002721024	1049286801024
7321069	583244381069
