535902002	716662742002
8952030	233806932030
348132024	236967732024
353892024	236968132024
73371058	841996911058
111131015	1820438201015
639381005	2858796691005
131141031	915608661031
200662026	189179022026
113271059	729362711059
391191043	452303041043
1146722003	644815512003
120722020	273460912020
481142005	499576112005
34971007	2453855301007
56941007	2453855401007
826341029	1011231061029
80811068	920961711068
306011019	1383428641019
529371007	2453856741007
477741019	1383428781019
113461029	1011230961029
45132011	397876032011
583351029	1011230921029
194671052	50923011052
300351029	1011230591029
412202005	499576482005
583381007	2453857881007
127401029	1011231161029
202971052	50922951052
836041019	1383428851019
183472004	344233502004
117371019	1383429001019
836292005	499576992005
72192004	344233812004
495841045	416012401045
22621052	50923271052
315891052	50923201052
111481007	2453859961007
17682025	178705342025
63481047	486972781047
294231047	486972831047
351271016	1410139871016
274951016	1410139601016
138981016	1410139951016
549751016	1410140001016
127661016	1410140111016
528941019	1383432761019
445372005	499579622005
746512005	499579672005
1147581029	1011234431029
332021004	2577763021004
97699001	498548789001
7679001	498548189001
1178121034	488290151034
922171034	488290251034
1251851034	488290211034
89241004	2577763841004
120531004	2577763751004
792881034	488290291034
332951012	1655908911012
893411012	1655908981012
299001012	1655909021012
130751012	1655909161012
262821012	1655909101012
500401034	488290371034
29442020	273461242020
137331004	2577763711004
435402027	202394082027
11422027	202394202027
48619001	498549489001
148661040	498892881040
13332027	202394262027
55891040	498892921040
6729001	498549719001
22479001	498549759001
405881040	498893041040
61541004	2577768521004
74981019	1383436691019
52622005	499580332005
156792027	202395032027
480332027	202394992027
276841008	2433706651008
545241008	2433706601008
653471008	2433706821008
932581009	2070760571009
480781009	2070760661009
454421067	1079001881067
423521008	2433708831008
124081008	2433708791008
558692013	222102252013
477421009	2070760971009
496451051	522255221051
977751009	2070761021009
595882013	222102292013
41261051	522255271051
10251067	1079002441067
21011067	1079003251067
10501051	522255331051
611232013	222102332013
261441051	522255521051
464451009	2070761851009
58141067	1079004691067
39581051	522255561051
311921047	486975021047
85531062	928169261062
9261061	827344431061
10671061	827344631061
31331061	827344671061
1050351036	676249661036
273631062	928169491062
108771061	827344721061
356991067	1079006871067
465561062	928170131062
81811036	676250061036
582341061	827345401061
584741035	684271101035
151021036	676250371036
1021321035	684271391035
337661036	676250751036
523391027	1073780021027
1040151027	1073780191027
842671035	684271881035
515461027	1073780231027
208431003	2839962241003
169681027	1073780431027
761861030	831511211030
918051030	831511261030
349921003	2839962681003
318761027	1073780701027
966701030	831511321030
308091003	2839962861003
1213281030	831511411030
256391003	2839963501003
260921030	831511481030
832981035	684272601035
819971067	1079013961067
687431003	2839965701003
65501038	498506651038
300991038	498506691038
86911038	498506781038
6981038	498506981038
50781038	498507021038
108811036	676252471036
55121048	428953121048
388671048	428953161048
133681048	428953241048
402631048	428953281048
535951048	428953381048
301621047	486975441047
518931003	2839968371003
74721040	498896671040
6371062	928178291062
113681052	50932791052
442452010	334711412010
715821033	460897191033
301231045	416003271045
161751045	416003311045
310812022	218301042022
384292010	334711452010
236082028	230738552028
167782018	308419492018
403701006	2481677201006
230212007	273271732007
251181028	1445224581028
215302019	235454222019
33462011	397869072011
565761022	1004228061022
604401022	1004228011022
18571054	609716181054
246511028	1445224771028
178621045	416003351045
182711057	60835541057
45481060	1150279821060
351271042	560433491042
685621021	963417221021
547492031	142172722031
773421021	963417181021
526082018	308419542018
818841028	1445224891028
9052028	230738622028
27262007	273271862007
60692006	796369792006
602961021	963417271021
363712010	334711552010
97552018	308419592018
1100651028	1445225661028
22061057	60835931057
14741006	2481677851006
743281032	870387941032
760642031	142172832031
37561054	609716411054
84481054	609716371054
610292019	235454262019
1111762010	334711602010
12291042	560433541042
703692007	273271922007
165071006	2481677921006
13371060	1150280861060
1509511028	1445225791028
122331057	60835971057
251242022	218301082022
511901060	1150280921060
16811066	984319541066
656632028	230738672028
58081057	60836011057
27361015	1819932561015
57412031	142172782031
210662031	142172892031
343891022	1004228391022
1223211015	1819932691015
194562022	218301122022
521981006	2481678651006
27101060	1150281801060
26752020	273454202020
250931022	1004228211022
756101032	870388231032
266821006	2481678701006
520221033	460897431033
9282011	397869442011
14602006	796370182006
4432028	230738732028
164432007	273272022007
18862018	308419632018
225191033	460897491033
705102022	218301182022
377252018	308419672018
75461045	416003711045
417492012	233753952012
538661006	2425569811006
75621060	1150282501060
329472013	222101352013
515571042	560433681042
1309111032	870388641032
199522026	189107002026
3402006	796371002006
32271042	560433831042
609812019	235454492019
905322007	273272372007
15282006	796371072006
301612006	796371112006
1096731032	870388771032
19051054	609717201054
497752031	142173112031
10442023	172435452023
295781057	60836711057
667391032	870389041032
14142011	397869662011
681842011	397869882011
344461054	609717911054
525071022	1004231311022
84112028	230739082028
418942022	218301592022
13942013	222101522013
26642020	273457992020
145172026	189107272026
89491060	1150288171060
6632030	233664342030
197722026	189107342026
6551066	984331591066
122222012	233754782012
65372030	233664472030
4222030	233664852030
260712010	334712182010
313332008	252464752008
424492008	252465082008
250252008	252465122008
44202008	252465162008
52542008	252465202008
157991015	1819945661015
385261050	57188141050
14611050	57188191050
268751050	57188241050
10431050	57188291050
244971050	57188421050
383741044	442899031044
612612019	235456202019
658671026	869704181026
132612010	334712902010
938271026	869704361026
1141681026	869704401026
386821026	869704441026
443381044	442899151044
7151066	984340111066
573431026	869705241026
254711068	920945461068
164061044	442899471044
3181068	920945941068
21861068	920946201068
331301044	442899991044
717781018	1655822271018
719661018	1655822451018
712511018	1655822491018
1087311018	1655822561018
236021018	1655823701018
69621053	517203411053
409241053	517203811053
609292019	235456962019
352141044	442900331044
140161053	517204041053
373521033	460900961033
472661053	517204851053
11501064	871406431064
15181064	871406471064
19791064	871406601064
17471064	871406691064
392041005	2856125381005
9781066	984345301066
128831064	871406761064
911951031	915463871031
306141005	2856125671005
1419541031	915463911031
312761031	915463991031
197671005	2856126151005
69051005	2856126351005
402681031	915464031031
387501031	915464151031
16162025	178704182025
418372025	178704142025
481801053	517206381053
27441053	517206481053
313181025	876819471025
371622025	178704362025
937601025	876819831025
443201011	1899067231011
149571011	1899066991011
253081011	1899067291011
1130921011	1899067341011
213741025	876819611025
822081025	876820011025
1028351014	1466793171014
758261014	1466793211014
1328601011	1899067731011
823111014	1466793311014
55501025	876820271025
212741014	1466793531014
13331017	1253887241017
700901017	1253887061017
754391017	1253887381017
1201281013	1813719241013
60601013	1813719341013
52841013	1813719511013
550222024	236899662024
690201017	1253891241017
214802004	344232582004
1191281013	1813723361013
499241011	1899073991011
189912004	344232682004
13481017	1253892561017
664232004	344232812004
284751017	1253893021017
1004901013	1813726481013
348181014	1466796041014
937831020	1294519061020
26701005	2856138901005
24982025	178705072025
1118152003	644814912003
1006581020	1294520441020
521572003	644815052003
40872003	644815092003
301371001	3268426911001
187262003	644815182003
1007781020	1294521091020
68841001	3268427511001
737451001	3268427611001
29581001	3268427571001
1144991020	1294521171020
883261020	1294521551020
4671001	3268427691001
196991047	487096311047
2221007	2455239581007
219562008	252574432008
203102026	189163852026
562951010	1973377851010
186681043	452174951043
840781015	1820247141015
17101066	984433431066
55461052	50941141052
25131063	863388991063
4481038	498520771038
8562002	716393262002
233071042	560453611042
16602021	299269622021
12472012	233776292012
266241023	1134991581023
61451064	871462771064
304561018	1656008421018
52892007	273295052007
132911033	460944861033
838141015	1819979061015
220631062	928183761062
200911068	920997131068
34681004	2577802421004
695261013	1813772271013
810692001	1048324502001
1130052001	1048324642001
857782001	1048325182001
525382001	1048325312001
10052001	1048325922001
214432001	1048328492001
117411040	498901731040
408051010	1973205451010
49251010	1973206291010
29932025	178713002025
662891010	1973206721010
621671002	2952353671002
373551002	2952353891002
543291009	2070797291009
204411002	2952357931002
159191002	2952358271002
36982021	299261182021
256131046	531667181046
52461046	531667221046
24821049	58592181049
442081049	58592241049
169501049	58592291049
536571002	2952359081002
383581055	681232741055
336141058	841835481058
574781046	531667331046
481821058	841835431058
588461058	841835641058
31662020	273464282020
280952021	299261412021
234832021	299261502021
522541049	58592511049
58751058	841835361058
21451055	681233241055
200611046	531667411046
29492021	299261582021
29431046	531667921046
569701049	58592871049
123711055	681233591055
8201055	681233661055
422181058	841836261058
639272002	716375752002
397301023	1134952711023
208231023	1134952861023
376731023	1134953081023
362051037	556698521037
171761037	556698561037
672351023	1134953291023
254891037	556698621037
15481010	1973225491010
75152021	299262682021
20052002	716377382002
413411037	556698861037
24611037	556698901037
383421035	684287751035
1177011024	1050457241024
1174401024	1050457341024
904521024	1050457281024
592181024	1050457391024
1131901024	1050457561024
93011021	963461691021
10332002	716379182002
120931041	596398711041
463211041	596399161041
255721034	488304851034
415081041	596399411041
30561023	1134956161023
31541063	863374441063
14001063	863374481063
332491059	729140181059
163071041	596399751041
504621024	1050459741024
54931041	596399921041
22241063	863374641063
85901059	729141421059
258051010	1973246921010
528561059	729143651059
11882002	716381432002
7191065	842653561065
369581059	729143721059
164881065	842653631065
9681065	842653471065
382671059	729143761059
9901065	842653761065
188911039	428621891039
184111039	428621991039
150281039	428622061039
23751063	863382751063
201421055	681243201055
458121037	556701911037
374812004	344259032004
202971039	428624131039
897101036	676277871036
274791022	1004324141022
212841039	428624491039
1049772006	796777692006
68531001	3271103081001
254771046	532005091046
6431068	922755941068
